Release,ClassName,SizeLOC
6,"console/src/main/java/org/apache/syncope/console/rest/PolicyRestClient.java",193
6,"console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java",111
6,"console/src/main/java/org/apache/syncope/console/rest/ResourceRestClient.java",72
6,"console/src/main/java/org/apache/syncope/console/rest/RoleRestClient.java",104
6,"console/src/main/java/org/apache/syncope/console/rest/SchemaRestClient.java",306
6,"console/src/main/java/org/apache/syncope/console/rest/TaskRestClient.java",193
6,"console/src/main/java/org/apache/syncope/console/rest/UserRequestRestClient.java",56
6,"console/src/main/java/org/apache/syncope/console/rest/UserRestClient.java",182
6,"console/src/main/java/org/apache/syncope/console/rest/WorkflowRestClient.java",39
6,"console/src/main/java/org/apache/syncope/console/wicket/ajax/form/AbstractAjaxDownloadBehavior.java",48
6,"console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/IndicatingDeleteOnConfirmAjaxLink.java",50
6,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/DatePropertyColumn.java",56
6,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/TokenColumn.java",48
6,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/UserAttrColumn.java",93
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AbstractFieldPanel.java",42
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLink.java",43
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLinksPanel.java",254
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxCheckBoxPanel.java",94
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDecoratedCheckbox.java",67
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java",79
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxNumberFieldPanel.java",51
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPalettePanel.java",67
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPasswordFieldPanel.java",64
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxTextFieldPanel.java",87
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/CheckBoxMultipleChoiceFieldPanel.java",46
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateFieldPanel.java",139
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTextFieldPanel.java",88
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java",215
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/FieldPanel.java",214
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/LinkPanel.java",39
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/MultiValueSelectorPanel.java",168
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SelectableRecorder.java",202
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SingleColumnPalette.java",215
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeActionLinkPanel.java",149
6,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRolePanel.java",107
6,"core/src/main/java/org/apache/syncope/core/audit/AuditManager.java",67
6,"core/src/main/java/org/apache/syncope/core/audit/JNDIFallbackConnectionSource.java",158
6,"core/src/main/java/org/apache/syncope/core/connid/SLF4JLogger.java",112
6,"core/src/main/java/org/apache/syncope/core/init/ActivitiWorkflowLoader.java",65
6,"core/src/main/java/org/apache/syncope/core/init/ConnInstanceLoader.java",157
6,"core/src/main/java/org/apache/syncope/core/init/ContentLoader.java",195
6,"core/src/main/java/org/apache/syncope/core/init/ImplementationClassNamesLoader.java",123
6,"core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java",244
6,"core/src/main/java/org/apache/syncope/core/init/LoggerLoader.java",85
6,"core/src/main/java/org/apache/syncope/core/init/SpringContextInitializer.java",133
6,"core/src/main/java/org/apache/syncope/core/init/WorkflowLoader.java",24
6,"core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java",292
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttr.java",96
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrUniqueValue.java",28
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java",241
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttributable.java",163
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java",135
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerAttr.java",88
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerSchema.java",72
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractExec.java",102
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSchema.java",245
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirAttr.java",68
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirSchema.java",58
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/AccountPolicy.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/ConnInstance.java",183
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/Entitlement.java",55
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/ExternalResource.java",356
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/Notification.java",198
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/NotificationTask.java",144
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/PasswordPolicy.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/Policy.java",75
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/PropagationTask.java",139
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/Report.java",145
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/ReportExec.java",74
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/ReportletConfInstance.java",65
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/SchedTask.java",51
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/SchemaMapping.java",157
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncPolicy.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncTask.java",152
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeConf.java",52
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeLogger.java",69
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/Task.java",74
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/TaskExec.java",64
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/UserRequest.java",91
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttr.java",139
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrUniqueValue.java",76
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrValue.java",57
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerAttr.java",62
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerSchema.java",31
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MSchema.java",28
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java",70
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirSchema.java",31
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/Membership.java",208
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/package-info.java",20
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttr.java",136
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrUniqueValue.java",72
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrValue.java",57
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttr.java",63
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerSchema.java",29
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RSchema.java",28
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java",69
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirSchema.java",31
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/SyncopeRole.java",420
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java",608
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttr.java",157
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrUniqueValue.java",72
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrValue.java",57
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerAttr.java",63
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerSchema.java",31
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/USchema.java",32
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java",72
6,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirSchema.java",32
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttrDAO.java",36
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttrValueDAO.java",36
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/ConfDAO.java",36
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/ConnInstanceDAO.java",34
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/DAO.java",32
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/DerAttrDAO.java",36
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/DerSchemaDAO.java",38
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/EntitlementDAO.java",39
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/LoggerDAO.java",37
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/MembershipDAO.java",38
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/MissingConfKeyException.java",33
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/NotificationDAO.java",34
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/PolicyDAO.java",45
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/ReportDAO.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/ReportExecDAO.java",41
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/ResourceDAO.java",44
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/RoleDAO.java",53
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/SchemaDAO.java",38
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/TaskDAO.java",53
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/TaskExecDAO.java",43
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/UserDAO.java",56
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/UserRequestDAO.java",34
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/UserSearchDAO.java",59
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/VirAttrDAO.java",36
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/VirSchemaDAO.java",38
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractDAOImpl.java",92
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrDAOImpl.java",66
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrValueDAOImpl.java",68
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConfDAOImpl.java",75
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConnInstanceDAOImpl.java",88
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerAttrDAOImpl.java",69
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerSchemaDAOImpl.java",102
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/EntitlementDAOImpl.java",86
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/LoggerDAOImpl.java",68
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/MembershipDAOImpl.java",90
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/NotificationDAOImpl.java",52
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/PolicyDAOImpl.java",86
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportDAOImpl.java",85
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportExecDAOImpl.java",100
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ResourceDAOImpl.java",170
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/RoleDAOImpl.java",200
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/SchemaDAOImpl.java",94
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskDAOImpl.java",190
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskExecDAOImpl.java",121
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java",524
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserRequestDAOImpl.java",56
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserSearchDAOImpl.java",549
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirAttrDAOImpl.java",69
6,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirSchemaDAOImpl.java",101
6,"core/src/main/java/org/apache/syncope/core/persistence/openjpa/JBossPersistenceMappingFactory.java",318
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AbstractValidator.java",52
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AlwaysTrueValidator.java",39
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/BasicValidator.java",54
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/EmailAddressValidator.java",43
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/InvalidAttrValueException.java",33
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/ParsingValidationException.java",30
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/Validator.java",27
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractValidator.java",31
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrCheck.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValidator.java",63
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueCheck.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java",90
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementCheck.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementValidator.java",63
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntityValidationInterceptor.java",65
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceCheck.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceValidator.java",61
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/InvalidEntityException.java",92
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationCheck.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationValidator.java",64
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyCheck.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyValidator.java",111
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskCheck.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskValidator.java",70
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportCheck.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportValidator.java",71
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskCheck.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskValidator.java",71
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaCheck.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaMappingCheck.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaMappingValidator.java",75
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaValidator.java",75
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskCheck.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskValidator.java",86
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserCheck.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserValidator.java",188
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/USchemaCheck.java",40
6,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/USchemaValidator.java",79
6,"core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer.java",136
6,"core/src/main/java/org/apache/syncope/core/policy/AccountPolicyException.java",32
6,"core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyEnforcer.java",216
6,"core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyException.java",32
6,"core/src/main/java/org/apache/syncope/core/policy/PolicyEnforceException.java",32
6,"core/src/main/java/org/apache/syncope/core/policy/PolicyEnforcer.java",36
6,"core/src/main/java/org/apache/syncope/core/policy/PolicyEvaluator.java",110
6,"core/src/main/java/org/apache/syncope/core/propagation/AsyncConnectorFacade.java",182
6,"core/src/main/java/org/apache/syncope/core/propagation/ConnectorFacadeProxy.java",672
6,"core/src/main/java/org/apache/syncope/core/propagation/PropagationByResource.java",276
6,"core/src/main/java/org/apache/syncope/core/propagation/PropagationException.java",51
6,"core/src/main/java/org/apache/syncope/core/propagation/PropagationHandler.java",40
6,"core/src/main/java/org/apache/syncope/core/propagation/PropagationManager.java",900
6,"core/src/main/java/org/apache/syncope/core/propagation/TimeoutException.java",43
6,"core/src/main/java/org/apache/syncope/core/propagation/package-info.java",20
6,"core/src/main/java/org/apache/syncope/core/report/AbstractReportlet.java",77
6,"core/src/main/java/org/apache/syncope/core/report/ReportException.java",32
6,"core/src/main/java/org/apache/syncope/core/report/Reportlet.java",47
6,"core/src/main/java/org/apache/syncope/core/report/ReportletConfClass.java",32
6,"core/src/main/java/org/apache/syncope/core/report/StaticReportlet.java",78
6,"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java",310
6,"core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java",110
6,"core/src/main/java/org/apache/syncope/core/rest/controller/AuthenticationController.java",66
6,"core/src/main/java/org/apache/syncope/core/rest/controller/ConfigurationController.java",223
6,"core/src/main/java/org/apache/syncope/core/rest/controller/ConnInstanceController.java",445
6,"core/src/main/java/org/apache/syncope/core/rest/controller/DerivedSchemaController.java",144
6,"core/src/main/java/org/apache/syncope/core/rest/controller/InvalidSearchConditionException.java",30
6,"core/src/main/java/org/apache/syncope/core/rest/controller/LoggerController.java",214
6,"core/src/main/java/org/apache/syncope/core/rest/controller/NotificationController.java",143
6,"core/src/main/java/org/apache/syncope/core/rest/controller/PolicyController.java",264
6,"core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java",436
6,"core/src/main/java/org/apache/syncope/core/rest/controller/ResourceController.java",283
6,"core/src/main/java/org/apache/syncope/core/rest/controller/RoleController.java",247
6,"core/src/main/java/org/apache/syncope/core/rest/controller/SchemaController.java",144
6,"core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java",461
6,"core/src/main/java/org/apache/syncope/core/rest/controller/UnauthorizedRoleException.java",40
6,"core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java",718
6,"core/src/main/java/org/apache/syncope/core/rest/controller/UserRequestController.java",205
6,"core/src/main/java/org/apache/syncope/core/rest/controller/VirtualSchemaController.java",144
6,"core/src/main/java/org/apache/syncope/core/rest/controller/WorkflowController.java",82
6,"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java",755
6,"core/src/main/java/org/apache/syncope/core/rest/data/ConfigurationDataBinder.java",45
6,"core/src/main/java/org/apache/syncope/core/rest/data/ConnInstanceDataBinder.java",181
6,"core/src/main/java/org/apache/syncope/core/rest/data/DerivedSchemaDataBinder.java",90
6,"core/src/main/java/org/apache/syncope/core/rest/data/NotificationDataBinder.java",59
6,"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java",143
6,"core/src/main/java/org/apache/syncope/core/rest/data/ReportDataBinder.java",165
6,"core/src/main/java/org/apache/syncope/core/rest/data/ResourceDataBinder.java",377
6,"core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java",233
6,"core/src/main/java/org/apache/syncope/core/rest/data/SchemaDataBinder.java",115
6,"core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java",281
6,"core/src/main/java/org/apache/syncope/core/rest/data/UnwrappedObjectMapper.java",104
6,"core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java",441
6,"core/src/main/java/org/apache/syncope/core/rest/data/UserRequestDataBinder.java",103
6,"core/src/main/java/org/apache/syncope/core/rest/data/VirtualSchemaDataBinder.java",71
6,"core/src/main/java/org/apache/syncope/core/scheduling/AbstractTaskJob.java",141
6,"core/src/main/java/org/apache/syncope/core/scheduling/DefaultSyncJobActions.java",63
6,"core/src/main/java/org/apache/syncope/core/scheduling/NotificationJob.java",242
6,"core/src/main/java/org/apache/syncope/core/scheduling/ReportJob.java",207
6,"core/src/main/java/org/apache/syncope/core/scheduling/ReportXMLConst.java",41
6,"core/src/main/java/org/apache/syncope/core/scheduling/SampleJob.java",53
6,"core/src/main/java/org/apache/syncope/core/scheduling/SpringBeanJobFactory.java",109
6,"core/src/main/java/org/apache/syncope/core/scheduling/SyncJob.java",814
6,"core/src/main/java/org/apache/syncope/core/scheduling/SyncJobActions.java",91
6,"core/src/main/java/org/apache/syncope/core/scheduling/SyncResult.java",131
6,"core/src/main/java/org/apache/syncope/core/scheduling/package-info.java",20
6,"core/src/main/java/org/apache/syncope/core/security/AsymmetricCipher.java",75
6,"core/src/main/java/org/apache/syncope/core/security/SyncopeAuthenticationProvider.java",156
6,"core/src/main/java/org/apache/syncope/core/security/SyncopeUserDetailsService.java",89
6,"core/src/main/java/org/apache/syncope/core/util/ApplicationContextProvider.java",42
6,"core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java",401
6,"core/src/main/java/org/apache/syncope/core/util/ConnBundleManager.java",147
6,"core/src/main/java/org/apache/syncope/core/util/ConnObjectUtil.java",414
6,"core/src/main/java/org/apache/syncope/core/util/EntitlementUtil.java",100
6,"core/src/main/java/org/apache/syncope/core/util/ImportExport.java",539
6,"core/src/main/java/org/apache/syncope/core/util/JexlUtil.java",213
6,"core/src/main/java/org/apache/syncope/core/util/SchemaMappingUtil.java",488
6,"core/src/main/java/org/apache/syncope/core/util/SpringPersistenceUnitPostProcessor.java",78
6,"core/src/main/java/org/apache/syncope/core/util/TaskUtil.java",121
6,"core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNode.java",106
6,"core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNodeOp.java",49
6,"core/src/main/java/org/apache/syncope/core/workflow/AbstractUserWorkflowAdapter.java",116
6,"core/src/main/java/org/apache/syncope/core/workflow/ActivitiUserWorkflowAdapter.java",675
6,"core/src/main/java/org/apache/syncope/core/workflow/NoOpUserWorkflowAdapter.java",188
6,"core/src/main/java/org/apache/syncope/core/workflow/UserWorkflowAdapter.java",226
6,"core/src/main/java/org/apache/syncope/core/workflow/WorkflowException.java",42
6,"core/src/main/java/org/apache/syncope/core/workflow/WorkflowResult.java",89
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/AbstractActivitiDelegate.java",61
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/AutoActivate.java",31
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/Create.java",41
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/Delete.java",41
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/GenerateToken.java",37
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/Reactivate.java",28
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/Suspend.java",28
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeEntitiesVariableType.java",35
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeGroupManager.java",114
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeGroupQueryImpl.java",151
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeSession.java",26
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeSessionFactory.java",45
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserManager.java",132
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java",205
6,"core/src/main/java/org/apache/syncope/core/workflow/activiti/Update.java",42
6,"core/src/main/java/org/apache/syncope/core/workflow/package-info.java",20
6,"hibernate-enhancer/src/main/java/org/apache/syncope/hibernate/HibernateEnhancer.java",131
7,"build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSRootDseServlet.java",100
7,"build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSStartStopListener.java",258
7,"build-tools/src/main/java/org/apache/syncope/buildtools/H2StartStopListener.java",101
7,"build-tools/src/main/java/org/apache/syncope/buildtools/JarSchemaLdifExtractor.java",178
7,"build-tools/src/main/java/org/apache/syncope/buildtools/ServiceTimeoutServlet.java",101
7,"client/src/main/java/org/apache/syncope/annotation/FormAttributeField.java",32
7,"client/src/main/java/org/apache/syncope/annotation/SchemaList.java",28
7,"client/src/main/java/org/apache/syncope/client/AbstractBaseBean.java",45
7,"client/src/main/java/org/apache/syncope/client/SyncopeConstants.java",32
7,"client/src/main/java/org/apache/syncope/client/http/HttpClientParams.java",33
7,"client/src/main/java/org/apache/syncope/client/http/PreemptiveAuthHttpRequestFactory.java",75
7,"client/src/main/java/org/apache/syncope/client/mod/AbstractAttributableMod.java",251
7,"client/src/main/java/org/apache/syncope/client/mod/AttributeMod.java",87
7,"client/src/main/java/org/apache/syncope/client/mod/MembershipMod.java",82
7,"client/src/main/java/org/apache/syncope/client/mod/ReferenceMod.java",45
7,"client/src/main/java/org/apache/syncope/client/mod/RoleMod.java",125
7,"client/src/main/java/org/apache/syncope/client/mod/UserMod.java",98
7,"client/src/main/java/org/apache/syncope/client/report/AbstractReportletConf.java",46
7,"client/src/main/java/org/apache/syncope/client/report/ReportletConf.java",32
7,"client/src/main/java/org/apache/syncope/client/report/StaticReportletConf.java",102
7,"client/src/main/java/org/apache/syncope/client/report/UserReportletConf.java",112
7,"client/src/main/java/org/apache/syncope/client/search/AttributeCond.java",85
7,"client/src/main/java/org/apache/syncope/client/search/MembershipCond.java",57
7,"client/src/main/java/org/apache/syncope/client/search/NodeCond.java",210
7,"client/src/main/java/org/apache/syncope/client/search/ResourceCond.java",41
7,"client/src/main/java/org/apache/syncope/client/search/SyncopeUserCond.java",34
7,"client/src/main/java/org/apache/syncope/client/to/AbstractAttributableTO.java",140
7,"client/src/main/java/org/apache/syncope/client/to/AbstractExecTO.java",85
7,"client/src/main/java/org/apache/syncope/client/to/AccountPolicyTO.java",49
7,"client/src/main/java/org/apache/syncope/client/to/AttributeTO.java",111
7,"client/src/main/java/org/apache/syncope/client/to/ConfigurationTO.java",46
7,"client/src/main/java/org/apache/syncope/client/to/ConnBundleTO.java",91
7,"client/src/main/java/org/apache/syncope/client/to/ConnInstanceTO.java",151
7,"client/src/main/java/org/apache/syncope/client/to/ConnObjectTO.java",73
