Project,Release,ClassName,NOM,FanOut,CyclomaticComplexity,LOCTouched,NFix,NAuth,LOCAdded,MaxLOCAdded,Churn,MaxChurn,NS,ND,ChangeSetSize,Age,NSmells,Bugginess
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttributable.java",25,0,42,0,1,4,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java",6,0,15,0,2,5,0,0,0,0,0,0,0,1064,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerAttr.java",6,2,6,0,0,6,0,0,0,0,0,0,0,1038,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerSchema.java",9,1,9,0,0,4,0,0,0,0,0,0,0,1021,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractExec.java",8,0,13,0,0,5,0,0,0,0,0,0,0,419,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractMapping.java",12,1,19,0,0,2,0,0,0,0,0,0,0,144,2,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractMappingItem.java",17,2,24,0,0,5,0,0,0,0,0,0,0,1009,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSchema.java",21,4,28,0,1,5,0,0,0,0,0,0,0,1051,3,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirAttr.java",8,0,10,0,0,5,0,0,0,0,0,0,0,699,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirSchema.java",8,1,8,0,0,5,0,0,0,0,0,0,0,1021,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/AccountPolicy.java",0,1,0,0,0,5,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/ConnInstance.java",23,4,30,68,0,5,46,46,24,24,7,26,39,1029,2,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/Entitlement.java",4,1,4,0,0,4,0,0,0,0,0,0,0,1053,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/ExternalResource.java",44,7,49,27,0,6,12,12,-3,0,1,8,15,1009,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/Notification.java",23,5,31,0,0,5,0,0,0,0,0,0,0,521,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/NotificationTask.java",16,1,17,0,0,5,0,0,0,0,0,0,0,514,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/PasswordPolicy.java",0,1,0,0,0,4,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/Policy.java",6,4,6,2,2,5,1,1,0,0,1,8,15,594,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/PropagationTask.java",18,5,18,0,0,5,0,0,0,0,0,0,0,902,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/Report.java",13,2,27,0,0,4,0,0,0,0,0,0,0,419,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/ReportExec.java",6,1,8,0,0,4,0,0,0,0,0,0,0,419,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/ReportletConfInstance.java",5,2,7,2,0,4,1,1,0,0,1,8,15,419,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/SchedTask.java",8,1,8,0,0,5,0,0,0,0,0,0,0,625,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncPolicy.java",0,1,0,0,0,5,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncTask.java",19,4,21,3,0,7,2,2,1,1,1,8,15,625,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeConf.java",4,0,4,0,0,3,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeLogger.java",6,2,6,0,0,4,0,0,0,0,0,0,0,1053,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/Task.java",5,0,10,0,0,4,0,0,0,0,0,0,0,902,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/TaskExec.java",4,0,4,0,0,3,0,0,0,0,0,0,0,902,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/UserRequest.java",8,4,11,0,0,4,0,0,0,0,0,0,0,511,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttr.java",11,4,19,0,0,5,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrUniqueValue.java",5,3,7,0,0,5,0,0,0,0,0,0,0,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrValue.java",3,2,4,0,0,5,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerAttr.java",4,3,6,0,0,5,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerSchema.java",0,1,0,0,0,4,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MSchema.java",0,1,0,0,0,4,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java",5,3,7,0,0,6,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirSchema.java",0,1,0,0,0,4,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/Membership.java",24,7,36,0,0,6,0,0,0,0,0,0,0,988,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/package-info.java",0,0,0,0,0,3,0,0,0,0,0,0,0,1025,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttr.java",11,4,19,0,0,5,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrUniqueValue.java",5,3,7,0,0,5,0,0,0,0,0,0,0,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrValue.java",3,2,4,0,0,5,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttr.java",4,3,6,0,0,5,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerSchema.java",0,1,0,0,0,4,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMapping.java",8,3,19,0,0,2,0,0,0,0,0,0,0,144,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMappingItem.java",3,2,5,0,0,5,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RSchema.java",0,1,0,0,0,4,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java",5,3,8,0,0,6,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirSchema.java",0,1,0,0,0,4,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/SyncopeRole.java",45,13,84,0,0,5,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java",53,10,93,0,1,8,0,0,0,0,0,0,0,1018,1,Yes
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttr.java",11,4,19,0,0,5,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrUniqueValue.java",5,3,7,0,0,5,0,0,0,0,0,0,0,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrValue.java",3,2,4,0,0,5,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerAttr.java",4,3,6,0,0,5,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerSchema.java",0,2,0,0,0,4,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UMapping.java",10,3,23,0,0,2,0,0,0,0,0,0,0,144,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UMappingItem.java",3,2,5,0,0,5,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/USchema.java",0,2,0,0,0,4,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java",5,3,8,0,0,6,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirSchema.java",0,2,0,0,0,4,0,0,0,0,0,0,0,1018,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttrDAO.java",5,2,5,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttrValueDAO.java",5,2,5,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttributableDAO.java",4,5,4,0,0,6,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttributableSearchDAO.java",4,3,4,0,0,6,0,0,0,0,0,0,0,1064,0,Yes
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/ConfDAO.java",5,2,5,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/ConnInstanceDAO.java",4,2,4,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/ConnectorRegistry.java",2,1,2,0,0,5,0,0,0,0,0,0,0,1025,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/DAO.java",4,1,4,0,0,3,0,0,0,0,0,0,0,1025,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/DerAttrDAO.java",5,2,5,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/DerSchemaDAO.java",5,4,5,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/EntitlementDAO.java",6,3,6,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/LoggerDAO.java",5,3,5,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/MembershipDAO.java",5,4,5,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/MissingConfKeyException.java",1,0,1,0,0,4,0,0,0,0,0,0,0,1025,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/NotFoundException.java",0,0,0,0,0,5,0,0,0,0,0,0,0,1025,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/NotificationDAO.java",4,2,4,0,0,4,0,0,0,0,0,0,0,625,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/PolicyDAO.java",8,5,8,0,1,4,0,0,0,0,0,0,0,1025,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/ReportDAO.java",7,2,7,0,0,4,0,0,0,0,0,0,0,1064,0,Yes
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/ReportExecDAO.java",7,3,7,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/ResourceDAO.java",6,4,6,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/RoleDAO.java",17,8,17,0,0,6,0,0,0,0,0,0,0,1064,1,Yes
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/SchemaDAO.java",5,4,5,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/TaskDAO.java",10,3,10,0,0,4,0,0,0,0,0,0,0,1064,0,Yes
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/TaskExecDAO.java",8,3,8,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/UserDAO.java",13,5,13,0,0,6,0,0,0,0,0,0,0,1064,0,Yes
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/UserRequestDAO.java",4,2,4,0,0,4,0,0,0,0,0,0,0,625,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/VirAttrDAO.java",5,2,5,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/VirSchemaDAO.java",5,4,5,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractAttributableDAOImpl.java",8,10,53,0,0,9,0,0,0,0,0,0,0,808,2,Yes
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractContentDealer.java",2,0,6,252,1,7,77,52,-98,0,2,15,28,1021,2,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractDAOImpl.java",8,2,12,0,0,4,0,0,0,0,0,0,0,1064,0,Yes
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrDAOImpl.java",5,2,7,0,0,4,0,0,0,0,0,0,0,1053,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrValueDAOImpl.java",5,2,7,0,0,4,0,0,0,0,0,0,0,1053,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttributableSearchDAOImpl.java",16,16,105,0,0,7,0,0,0,0,0,0,0,1064,11,Yes
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConfDAOImpl.java",5,3,9,0,0,4,0,0,0,0,0,0,0,1053,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConnInstanceDAOImpl.java",4,6,9,0,0,5,0,0,0,0,0,0,0,1053,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ContentLoader.java",2,3,5,166,1,7,23,22,-120,0,2,15,28,1021,2,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerAttrDAOImpl.java",5,2,7,0,0,4,0,0,0,0,0,0,0,1053,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerSchemaDAOImpl.java",5,7,8,0,0,4,0,0,0,0,0,0,0,1053,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/EntitlementDAOImpl.java",6,5,9,0,0,4,0,0,0,0,0,0,0,1053,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/LoggerDAOImpl.java",5,4,8,0,0,4,0,0,0,0,0,0,0,427,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/MembershipDAOImpl.java",5,6,7,0,0,4,0,0,0,0,0,0,0,988,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/NotificationDAOImpl.java",4,3,4,0,0,4,0,0,0,0,0,0,0,521,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/PolicyDAOImpl.java",8,6,14,0,0,4,0,0,0,0,0,0,0,594,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportDAOImpl.java",7,3,10,0,0,4,0,0,0,0,0,0,0,419,0,Yes
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportExecDAOImpl.java",8,4,12,0,0,4,0,0,0,0,0,0,0,419,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ResourceDAOImpl.java",6,14,23,0,0,6,0,0,0,0,0,0,0,1009,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/RoleDAOImpl.java",21,15,45,0,0,6,0,0,0,0,0,0,0,1053,0,Yes
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/SchemaDAOImpl.java",5,7,8,0,0,4,0,0,0,0,0,0,0,1053,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskDAOImpl.java",11,6,21,0,0,5,0,0,0,0,0,0,0,1053,0,Yes
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskExecDAOImpl.java",9,7,14,0,0,4,0,0,0,0,0,0,0,1053,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java",15,11,32,0,0,9,0,0,0,0,0,0,0,808,0,Yes
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserRequestDAOImpl.java",4,3,4,0,0,4,0,0,0,0,0,0,0,521,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirAttrDAOImpl.java",5,2,7,0,0,4,0,0,0,0,0,0,0,1053,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirSchemaDAOImpl.java",5,7,8,0,0,4,0,0,0,0,0,0,0,1053,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/openjpa/JBossPersistenceMappingFactory.java",2,0,67,0,0,2,0,0,0,0,0,0,0,265,7,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AbstractValidator.java",2,2,2,0,0,4,0,0,0,0,0,0,0,1035,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AlwaysTrueValidator.java",1,2,2,6,0,5,3,3,0,0,1,1,2,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/BasicValidator.java",1,3,6,0,0,6,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/EmailAddressValidator.java",1,2,2,6,0,5,5,5,4,4,1,1,2,1035,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/InvalidAttrValueException.java",0,1,0,0,0,5,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/ParsingValidationException.java",0,0,0,0,0,3,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/Validator.java",1,1,1,0,0,3,0,0,0,0,0,0,0,1035,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractValidator.java",0,0,0,0,0,3,0,0,0,0,0,0,0,1064,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrCheck.java",0,0,0,0,0,4,0,0,0,0,0,0,0,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValidator.java",2,2,8,0,0,4,0,0,0,0,0,0,0,860,2,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueCheck.java",0,0,0,0,0,4,0,0,0,0,0,0,0,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java",2,4,11,0,0,4,0,0,0,0,0,0,0,860,3,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ConnInstanceCheck.java",0,0,0,6,0,4,3,3,0,0,7,26,39,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ConnInstanceValidator.java",2,3,3,43,0,2,23,17,3,4,8,30,44,161,3,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementCheck.java",0,0,0,0,0,4,0,0,0,0,0,0,0,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementValidator.java",2,2,5,0,0,4,0,0,0,0,0,0,0,860,2,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntityValidationInterceptor.java",1,0,2,0,0,4,0,0,0,0,0,0,0,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceCheck.java",0,0,0,0,0,4,0,0,0,0,0,0,0,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceValidator.java",4,5,19,0,0,7,0,0,0,0,0,0,0,860,3,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/InvalidEntityException.java",4,1,7,0,0,4,0,0,0,0,0,0,0,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationCheck.java",0,0,0,0,0,4,0,0,0,0,0,0,0,625,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationValidator.java",2,2,7,0,0,4,0,0,0,0,0,0,0,521,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyCheck.java",0,0,0,0,0,4,0,0,0,0,0,0,0,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyValidator.java",2,9,21,0,1,5,0,0,0,0,0,0,0,594,3,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskCheck.java",0,0,0,0,0,4,0,0,0,0,0,0,0,625,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskValidator.java",2,4,10,0,0,4,0,0,0,0,0,0,0,860,2,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportCheck.java",0,0,0,0,0,4,0,0,0,0,0,0,0,625,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportValidator.java",2,3,6,0,0,4,0,0,0,0,0,0,0,625,2,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskCheck.java",0,0,0,0,0,4,0,0,0,0,0,0,0,625,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskValidator.java",2,2,8,0,0,8,0,0,0,0,0,0,0,625,2,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaCheck.java",0,0,0,0,0,4,0,0,0,0,0,0,0,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaValidator.java",2,3,9,0,0,4,0,0,0,0,0,0,0,860,2,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskCheck.java",0,0,0,0,0,4,0,0,0,0,0,0,0,625,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskValidator.java",2,3,9,0,0,8,0,0,0,0,0,0,0,619,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeRoleCheck.java",0,0,0,0,0,4,0,0,0,0,0,0,0,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeRoleValidator.java",2,2,4,0,0,2,0,0,0,0,0,0,0,161,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserCheck.java",0,0,0,0,0,5,0,0,0,0,0,0,0,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserValidator.java",4,13,24,0,0,7,0,0,0,0,0,0,0,531,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/USchemaCheck.java",0,0,0,0,0,4,0,0,0,0,0,0,0,860,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/USchemaValidator.java",2,4,8,0,0,4,0,0,0,0,0,0,0,531,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer.java",1,3,23,0,2,7,0,0,0,0,0,0,0,524,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/policy/AccountPolicyException.java",0,0,0,0,0,4,0,0,0,0,0,0,0,1025,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyEnforcer.java",12,2,58,0,0,7,0,0,0,0,0,0,0,581,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyException.java",0,0,0,0,0,4,0,0,0,0,0,0,0,1025,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/policy/PolicyEnforceException.java",0,0,0,0,0,5,0,0,0,0,0,0,0,1025,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/policy/PolicyEnforcer.java",1,2,1,0,0,4,0,0,0,0,0,0,0,594,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/policy/PolicyEvaluator.java",1,7,18,0,0,5,0,0,0,0,0,0,0,594,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/policy/PolicyPattern.java",0,0,0,0,0,1,0,0,0,0,0,0,0,163,1,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/policy/UserSuspender.java",1,1,1,0,1,6,0,0,0,0,0,0,0,524,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/propagation/Connector.java",16,4,16,0,0,3,0,0,0,0,0,0,0,77,0,No
SYNCOPE,9,"core/src/main/java/org/apache/syncope/core/propagation/ConnectorFactory.java",4,3,4,0,0,4,0,0,0,0,0,0,0,108,0,No
