@relation dataset_Bplus-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute NOM numeric
@attribute FanOut numeric
@attribute CyclomaticComplexity numeric
@attribute LOCTouched numeric
@attribute NFix numeric
@attribute NAuth numeric
@attribute LOCAdded numeric
@attribute MaxLOCAdded numeric
@attribute Churn numeric
@attribute MaxChurn numeric
@attribute NS numeric
@attribute ND numeric
@attribute ChangeSetSize numeric
@attribute Age numeric
@attribute NSmells numeric
@attribute Bugginess {No,Yes}

@data
1,0,2,0,0,5,0,0,0,0,0,0,0,1200,1,No
2,0,6,0,0,4,0,0,0,0,0,0,0,623,1,No
10,7,10,0,1,7,0,0,0,0,0,0,0,724,1,No
17,2,26,0,0,5,0,0,0,0,0,0,0,701,1,No
22,7,40,0,0,5,0,0,0,0,0,0,0,701,1,Yes
1,0,1,0,0,3,0,0,0,0,0,0,0,800,1,No
1,0,1,0,0,3,0,0,0,0,0,0,0,800,1,No
6,0,19,0,1,3,0,0,0,0,0,0,0,716,1,No
5,0,17,0,0,3,0,0,0,0,0,0,0,716,1,No
4,0,5,0,0,2,0,0,0,0,0,0,0,308,1,No
15,15,35,0,2,4,0,0,0,0,0,0,0,324,1,No
0,0,0,0,0,6,0,0,0,0,0,0,0,862,1,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1262,1,No
5,1,6,0,0,4,0,0,0,0,0,0,0,1301,1,No
29,1,51,0,0,5,0,0,0,0,0,0,0,1148,1,No
5,3,5,13,1,3,9,6,5,3,6,34,71,328,1,No
6,1,6,0,0,3,0,0,0,0,0,0,0,323,1,No
20,0,29,22,0,6,11,8,0,5,3,15,24,1268,1,No
9,1,16,0,0,2,0,0,0,0,0,0,0,260,1,No
16,1,18,0,0,5,0,0,0,0,0,0,0,751,1,No
6,1,9,0,0,2,0,0,0,0,0,0,0,308,1,No
30,0,37,0,1,5,0,0,0,0,0,0,0,1230,1,No
10,3,13,0,0,5,0,0,0,0,0,0,0,748,1,No
25,0,31,4,0,5,2,2,0,0,4,22,49,1268,1,No
0,1,0,0,0,4,0,0,0,0,0,0,0,1262,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1262,1,No
1,0,1,248,2,5,21,18,-206,1,12,71,143,1301,1,No
1,0,1,0,0,6,0,0,0,0,0,0,0,1262,1,No
15,1,17,0,0,5,0,0,0,0,0,0,0,1301,1,No
7,1,7,0,0,4,0,0,0,0,0,0,0,1301,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1262,1,No
2,0,2,0,2,3,0,0,0,0,0,0,0,588,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1262,1,No
2,0,2,0,0,5,0,0,0,0,0,0,0,1262,1,No
2,0,3,0,0,5,0,0,0,0,0,0,0,1262,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1262,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1262,1,No
2,4,2,0,1,4,0,0,0,0,0,0,0,862,1,No
3,0,6,1,3,4,1,1,1,1,2,2,2,1246,1,Yes
1,0,1,0,0,5,0,0,0,0,0,0,0,862,1,No
1,1,8,0,0,3,0,0,0,0,0,0,0,1125,1,Yes
3,0,3,0,0,2,0,0,0,0,0,0,0,300,1,No
7,2,12,0,0,4,0,0,0,0,0,0,0,1021,1,No
1,1,4,0,0,3,0,0,0,0,0,0,0,1301,1,No
7,0,12,2,0,5,1,1,0,0,4,22,49,861,1,No
3,7,8,0,1,6,0,0,0,0,0,0,0,861,1,No
6,6,7,0,0,2,0,0,0,0,0,0,0,260,1,Yes
4,7,12,0,2,6,0,0,0,0,0,0,0,1237,1,No
11,3,16,2,3,6,1,1,0,0,4,22,49,1210,1,No
0,2,0,0,0,5,0,0,0,0,0,0,0,1260,1,No
5,6,9,0,3,7,0,0,0,0,0,0,0,1210,1,Yes
4,5,6,0,0,4,0,0,0,0,0,0,0,394,1,No
3,5,5,0,0,4,0,0,0,0,0,0,0,394,1,No
4,7,12,0,1,6,0,0,0,0,0,0,0,931,1,No
17,9,23,0,4,7,0,0,0,0,0,0,0,754,1,Yes
8,8,9,0,0,3,0,0,0,0,0,0,0,260,1,Yes
21,11,46,502,4,3,485,316,468,316,14,74,149,22,1,No
14,15,34,0,1,7,0,0,0,0,0,0,0,818,1,No
7,11,11,0,0,7,0,0,0,0,0,0,0,656,1,No
5,5,15,0,0,7,0,0,0,0,0,0,0,770,1,No
5,3,5,28,1,4,26,26,24,24,4,19,27,342,1,No
11,12,15,0,2,4,0,0,0,0,0,0,0,342,1,Yes
6,7,11,0,0,7,0,0,0,0,0,0,0,770,1,No
6,5,8,0,1,6,0,0,0,0,0,0,0,1262,1,No
14,12,28,0,3,6,0,0,0,0,0,0,0,1237,1,No
0,0,0,0,0,5,0,0,0,0,0,0,0,1262,1,No
7,7,16,0,3,7,0,0,0,0,0,0,0,818,1,No
4,1,4,0,1,5,0,0,0,0,0,0,0,751,1,No
5,1,16,0,1,7,0,0,0,0,0,0,0,1210,1,No
5,1,5,0,2,7,0,0,0,0,0,0,0,1210,1,No
6,1,32,0,0,6,0,0,0,0,0,0,0,818,1,No
19,0,35,0,2,6,0,0,0,0,0,0,0,818,1,No
9,0,30,0,0,3,0,0,0,0,0,0,0,631,1,No
0,1,0,0,1,2,0,0,0,0,0,0,0,623,1,No
11,8,86,0,1,5,0,0,0,0,0,0,0,400,1,No
5,3,11,0,1,3,0,0,0,0,0,0,0,317,1,No
6,0,15,0,2,5,0,0,0,0,0,0,0,1301,1,No
9,2,9,0,1,4,0,0,0,0,0,0,0,1258,1,No
8,2,8,0,1,5,0,0,0,0,0,0,0,1258,1,No
44,7,49,0,0,6,0,0,0,0,0,0,0,1246,1,No
13,2,27,0,0,4,0,0,0,0,0,0,0,656,1,No
8,3,19,0,0,2,0,0,0,0,0,0,0,381,1,No
54,11,94,8,3,8,4,4,0,0,1,9,19,1255,1,No
10,3,23,0,0,2,0,0,0,0,0,0,0,381,1,No
17,8,17,0,0,6,0,0,0,0,0,0,0,1301,1,Yes
5,3,9,0,0,4,0,0,0,0,0,0,0,1290,1,No
1,2,7,0,2,5,0,0,0,0,0,0,0,1097,1,No
1,3,2,0,2,3,0,0,0,0,0,0,0,398,1,No
1,2,2,0,3,5,0,0,0,0,0,0,0,1097,1,No
1,4,9,0,2,5,0,0,0,0,0,0,0,1097,1,No
1,3,5,0,2,5,0,0,0,0,0,0,0,862,1,No
1,2,7,0,2,8,0,0,0,0,0,0,0,862,1,No
1,2,1,0,0,4,0,0,0,0,0,0,0,831,1,No
1,7,18,0,0,5,0,0,0,0,0,0,0,831,1,No
0,0,0,0,0,1,0,0,0,0,0,0,0,400,1,No
2,7,12,67,1,4,47,38,27,23,8,47,93,401,1,No
4,8,7,39,2,5,38,38,37,37,4,30,67,854,1,No
3,5,12,0,0,4,0,0,0,0,0,0,0,730,1,No
2,9,11,10,0,4,3,3,-4,0,4,22,49,656,1,No
0,0,0,0,0,3,0,0,0,0,0,0,0,862,1,No
0,1,0,63,1,5,34,26,5,6,7,39,92,1262,1,No
6,9,21,62,3,7,37,37,12,12,4,30,67,1253,1,No
16,13,32,95,4,7,37,34,-21,0,7,39,92,818,1,No
6,9,21,76,2,7,44,41,12,11,7,39,92,1258,1,No
40,33,85,1026,6,8,475,202,-76,28,15,76,165,1268,1,Yes
6,9,21,73,2,8,42,39,11,10,7,39,92,936,1,No
7,5,7,52,2,6,12,12,-28,0,8,49,94,751,1,No
7,11,23,0,0,5,0,0,0,0,0,0,0,656,1,No
7,26,50,19,1,8,9,7,-1,2,2,10,20,1139,1,No
3,0,18,0,1,3,0,0,0,0,0,0,0,313,1,No
9,11,35,0,2,6,0,0,0,0,0,0,0,313,1,Yes
5,0,5,0,0,4,0,0,0,0,0,0,0,1237,1,No
3,4,7,20,1,2,1,1,-18,0,4,19,27,300,1,No
6,23,71,16,3,6,13,13,10,10,1,1,1,400,1,No
8,1,18,0,0,5,0,0,0,0,0,0,0,1000,1,No
1,0,2,0,0,5,0,0,0,0,0,0,0,1262,1,No
2,0,6,0,0,4,0,0,0,0,0,0,0,685,1,No
1,6,3,5,2,4,0,0,-5,0,4,30,67,317,1,No
10,7,10,0,1,7,0,0,0,0,0,0,0,786,1,No
17,2,26,0,0,5,0,0,0,0,0,0,0,763,1,No
22,7,40,0,0,5,0,0,0,0,0,0,0,763,1,Yes
1,0,1,0,0,3,0,0,0,0,0,0,0,862,1,No
1,0,1,0,0,3,0,0,0,0,0,0,0,862,1,No
6,0,19,0,1,3,0,0,0,0,0,0,0,802,1,No
5,0,17,0,0,3,0,0,0,0,0,0,0,802,1,No
4,0,5,0,0,2,0,0,0,0,0,0,0,394,1,No
15,15,35,0,2,4,0,0,0,0,0,0,0,410,1,No
0,0,0,0,0,6,0,0,0,0,0,0,0,948,1,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1348,1,No
5,1,6,0,0,4,0,0,0,0,0,0,0,1387,1,No
29,1,51,0,0,5,0,0,0,0,0,0,0,1234,1,No
5,3,5,0,1,3,0,0,0,0,0,0,0,414,1,No
6,1,6,0,0,3,0,0,0,0,0,0,0,409,1,No
20,0,29,0,0,6,0,0,0,0,0,0,0,1354,1,No
9,1,16,0,0,2,0,0,0,0,0,0,0,346,1,No
16,1,18,0,0,5,0,0,0,0,0,0,0,837,1,No
6,1,9,0,0,2,0,0,0,0,0,0,0,394,1,No
30,0,37,0,1,5,0,0,0,0,0,0,0,1316,1,No
10,3,13,0,0,5,0,0,0,0,0,0,0,834,1,No
25,0,31,0,0,5,0,0,0,0,0,0,0,1354,1,No
0,1,0,0,0,4,0,0,0,0,0,0,0,1348,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1348,1,No
1,0,1,0,2,5,0,0,0,0,0,0,0,1387,1,No
1,0,1,0,0,6,0,0,0,0,0,0,0,1348,1,No
15,1,17,0,0,5,0,0,0,0,0,0,0,1387,1,No
7,1,7,0,0,4,0,0,0,0,0,0,0,1387,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1348,1,No
2,0,2,0,2,3,0,0,0,0,0,0,0,674,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1348,1,No
2,0,2,0,0,5,0,0,0,0,0,0,0,1348,1,No
2,0,3,0,0,5,0,0,0,0,0,0,0,1348,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1348,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1348,1,No
2,4,2,0,1,4,0,0,0,0,0,0,0,948,1,No
3,0,6,8,4,4,3,3,-2,0,2,5,6,1332,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,948,1,No
1,1,7,11,1,3,5,5,-1,0,1,2,2,1211,1,No
3,0,3,0,0,2,0,0,0,0,0,0,0,386,1,No
7,2,12,0,0,4,0,0,0,0,0,0,0,1107,1,No
1,1,4,0,0,3,0,0,0,0,0,0,0,1387,1,No
7,0,12,0,0,5,0,0,0,0,0,0,0,947,1,No
3,7,8,0,1,6,0,0,0,0,0,0,0,947,1,No
6,6,7,40,2,3,20,11,0,2,3,7,51,346,1,No
4,7,12,0,2,6,0,0,0,0,0,0,0,1323,1,No
11,3,16,0,3,6,0,0,0,0,0,0,0,1296,1,No
0,2,0,0,0,5,0,0,0,0,0,0,0,1346,1,No
5,6,9,13,5,7,7,4,1,1,6,21,90,1296,1,No
4,5,6,0,0,4,0,0,0,0,0,0,0,480,1,No
3,5,5,0,0,4,0,0,0,0,0,0,0,480,1,No
4,7,12,0,1,6,0,0,0,0,0,0,0,1017,1,No
17,9,23,6,6,7,3,2,0,1,3,7,51,840,1,No
21,11,46,0,4,3,0,0,0,0,0,0,0,108,1,No
14,15,34,0,1,7,0,0,0,0,0,0,0,904,1,No
7,11,11,0,0,7,0,0,0,0,0,0,0,742,1,No
5,5,15,0,0,7,0,0,0,0,0,0,0,856,1,No
5,3,5,0,1,4,0,0,0,0,0,0,0,428,1,No
11,12,15,22,4,4,11,7,0,3,3,7,51,428,1,No
6,7,11,0,0,7,0,0,0,0,0,0,0,856,1,No
6,5,8,0,1,6,0,0,0,0,0,0,0,1348,1,No
14,12,28,0,3,6,0,0,0,0,0,0,0,1323,1,No
0,0,0,0,0,5,0,0,0,0,0,0,0,1348,1,No
4,1,4,0,1,5,0,0,0,0,0,0,0,837,1,No
5,1,16,0,1,7,0,0,0,0,0,0,0,1296,1,No
5,1,5,0,2,7,0,0,0,0,0,0,0,1296,1,No
6,1,32,0,0,6,0,0,0,0,0,0,0,904,1,No
19,0,35,0,2,6,0,0,0,0,0,0,0,904,1,No
9,0,30,0,0,3,0,0,0,0,0,0,0,717,1,No
0,1,0,0,1,2,0,0,0,0,0,0,0,709,1,No
11,8,86,0,1,5,0,0,0,0,0,0,0,486,1,No
5,3,11,0,1,3,0,0,0,0,0,0,0,403,1,No
6,0,15,0,2,5,0,0,0,0,0,0,0,1387,1,No
9,2,9,0,1,4,0,0,0,0,0,0,0,1344,1,No
8,2,8,0,1,5,0,0,0,0,0,0,0,1344,1,No
44,7,49,2,0,6,1,1,0,0,3,14,39,1332,1,No
13,2,27,0,0,4,0,0,0,0,0,0,0,742,1,No
8,3,19,0,0,2,0,0,0,0,0,0,0,467,1,No
54,11,94,0,3,8,0,0,0,0,0,0,0,1341,1,No
10,3,23,0,0,2,0,0,0,0,0,0,0,467,1,No
5,3,9,0,0,4,0,0,0,0,0,0,0,1376,1,No
1,2,7,0,2,5,0,0,0,0,0,0,0,1183,1,No
1,3,2,0,2,3,0,0,0,0,0,0,0,484,1,No
1,2,2,0,3,5,0,0,0,0,0,0,0,1183,1,No
1,4,9,0,2,5,0,0,0,0,0,0,0,1183,1,No
1,3,5,0,2,5,0,0,0,0,0,0,0,948,1,No
1,2,7,0,2,8,0,0,0,0,0,0,0,948,1,No
1,2,1,0,0,4,0,0,0,0,0,0,0,917,1,No
1,7,18,0,0,5,0,0,0,0,0,0,0,917,1,No
0,0,0,0,0,1,0,0,0,0,0,0,0,486,1,No
2,7,12,0,1,4,0,0,0,0,0,0,0,487,1,No
4,8,7,2,2,5,1,1,0,0,2,11,14,940,1,No
3,1,12,19,0,4,3,3,-13,0,2,11,14,816,1,No
2,9,11,0,0,4,0,0,0,0,0,0,0,742,1,No
0,0,0,0,0,3,0,0,0,0,0,0,0,948,1,No
0,1,0,0,1,5,0,0,0,0,0,0,0,1348,1,No
6,9,21,0,3,7,0,0,0,0,0,0,0,1339,1,No
16,13,32,0,4,7,0,0,0,0,0,0,0,904,1,No
6,9,21,0,2,7,0,0,0,0,0,0,0,1344,1,No
40,33,86,33,8,8,23,20,13,10,4,12,20,1354,1,Yes
6,9,21,0,2,8,0,0,0,0,0,0,0,1022,1,No
7,5,7,0,2,6,0,0,0,0,0,0,0,837,1,No
7,11,23,0,0,5,0,0,0,0,0,0,0,742,1,No
7,26,50,0,1,8,0,0,0,0,0,0,0,1225,1,No
3,0,18,0,1,3,0,0,0,0,0,0,0,399,1,No
9,11,36,8,3,6,5,5,2,2,2,5,6,399,1,No
5,0,5,0,0,4,0,0,0,0,0,0,0,1323,1,No
3,4,7,0,1,2,0,0,0,0,0,0,0,386,1,No
6,23,71,0,3,6,0,0,0,0,0,0,0,486,1,No
8,1,18,0,0,5,0,0,0,0,0,0,0,1086,1,No
1,0,2,0,0,5,0,0,0,0,0,0,0,1348,1,No
2,0,6,0,0,4,0,0,0,0,0,0,0,771,1,No
1,6,3,0,2,4,0,0,0,0,0,0,0,403,1,No
10,7,10,0,1,7,0,0,0,0,0,0,0,872,1,No
17,2,26,0,0,5,0,0,0,0,0,0,0,849,1,No
22,7,40,0,0,5,0,0,0,0,0,0,0,849,1,No
1,0,1,0,0,3,0,0,0,0,0,0,0,948,1,No
1,0,1,0,0,3,0,0,0,0,0,0,0,948,1,No
6,0,19,0,1,3,0,0,0,0,0,0,0,850,1,No
5,0,17,0,0,3,0,0,0,0,0,0,0,850,1,No
4,0,5,0,0,2,0,0,0,0,0,0,0,442,1,No
15,15,35,0,2,4,0,0,0,0,0,0,0,458,1,No
0,0,0,0,0,6,0,0,0,0,0,0,0,996,1,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1396,1,No
5,1,6,0,0,4,0,0,0,0,0,0,0,1435,1,No
29,1,51,0,0,5,0,0,0,0,0,0,0,1282,1,No
5,3,5,0,1,3,0,0,0,0,0,0,0,462,1,No
6,1,6,0,0,3,0,0,0,0,0,0,0,457,1,No
20,0,29,0,0,6,0,0,0,0,0,0,0,1402,1,No
9,1,16,0,0,2,0,0,0,0,0,0,0,394,1,No
16,1,18,0,0,5,0,0,0,0,0,0,0,885,1,No
6,1,9,0,0,2,0,0,0,0,0,0,0,442,1,No
30,0,37,0,1,5,0,0,0,0,0,0,0,1364,1,No
10,3,13,0,0,5,0,0,0,0,0,0,0,882,1,No
25,0,31,0,0,5,0,0,0,0,0,0,0,1402,1,No
0,1,0,0,0,4,0,0,0,0,0,0,0,1396,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,1,No
1,0,1,0,2,5,0,0,0,0,0,0,0,1435,1,No
1,0,1,0,0,6,0,0,0,0,0,0,0,1396,1,No
15,1,17,0,0,5,0,0,0,0,0,0,0,1435,1,No
7,1,7,0,0,4,0,0,0,0,0,0,0,1435,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,1,No
2,0,2,0,2,3,0,0,0,0,0,0,0,722,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,1,No
2,0,2,0,0,5,0,0,0,0,0,0,0,1396,1,No
2,0,3,0,0,5,0,0,0,0,0,0,0,1396,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,1,No
2,4,2,0,1,4,0,0,0,0,0,0,0,996,1,No
3,0,6,0,4,4,0,0,0,0,0,0,0,1380,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,996,1,No
1,1,7,0,1,3,0,0,0,0,0,0,0,1259,1,No
3,0,3,0,0,2,0,0,0,0,0,0,0,434,1,No
7,2,12,0,0,4,0,0,0,0,0,0,0,1155,1,No
1,1,4,0,0,3,0,0,0,0,0,0,0,1435,1,No
7,0,12,0,0,5,0,0,0,0,0,0,0,995,1,No
3,7,8,0,1,6,0,0,0,0,0,0,0,995,1,No
6,6,7,0,2,3,0,0,0,0,0,0,0,394,1,No
4,7,12,0,2,6,0,0,0,0,0,0,0,1371,1,No
11,3,16,0,3,6,0,0,0,0,0,0,0,1344,1,No
0,2,0,0,0,5,0,0,0,0,0,0,0,1394,1,No
5,6,9,0,5,7,0,0,0,0,0,0,0,1344,1,No
4,5,6,0,0,4,0,0,0,0,0,0,0,528,1,No
3,5,5,0,0,4,0,0,0,0,0,0,0,528,1,No
4,7,12,0,1,6,0,0,0,0,0,0,0,1065,1,No
17,9,23,0,6,7,0,0,0,0,0,0,0,888,1,No
21,11,46,0,4,3,0,0,0,0,0,0,0,156,1,No
14,15,34,0,1,7,0,0,0,0,0,0,0,952,1,Yes
7,11,11,0,0,7,0,0,0,0,0,0,0,790,1,Yes
5,5,15,0,0,7,0,0,0,0,0,0,0,904,1,No
5,3,5,0,1,4,0,0,0,0,0,0,0,476,1,No
11,12,15,0,4,4,0,0,0,0,0,0,0,476,1,No
6,7,11,0,0,7,0,0,0,0,0,0,0,904,1,No
6,5,8,0,1,6,0,0,0,0,0,0,0,1396,1,No
14,12,28,0,3,6,0,0,0,0,0,0,0,1371,1,No
0,0,0,0,0,5,0,0,0,0,0,0,0,1396,1,No
4,1,4,0,1,5,0,0,0,0,0,0,0,885,1,No
5,1,16,0,1,7,0,0,0,0,0,0,0,1344,1,No
5,1,5,0,2,7,0,0,0,0,0,0,0,1344,1,No
6,1,32,0,0,6,0,0,0,0,0,0,0,952,1,No
19,0,35,0,2,6,0,0,0,0,0,0,0,952,1,Yes
9,0,30,0,0,3,0,0,0,0,0,0,0,765,1,No
0,1,0,0,1,2,0,0,0,0,0,0,0,757,1,No
11,8,86,0,1,5,0,0,0,0,0,0,0,534,1,No
5,3,11,0,1,3,0,0,0,0,0,0,0,451,1,No
6,0,15,0,2,5,0,0,0,0,0,0,0,1435,1,No
9,2,9,0,1,4,0,0,0,0,0,0,0,1392,1,No
8,2,8,0,1,5,0,0,0,0,0,0,0,1392,1,No
44,7,49,0,0,6,0,0,0,0,0,0,0,1380,1,No
13,2,27,0,0,4,0,0,0,0,0,0,0,790,1,No
8,3,19,0,0,2,0,0,0,0,0,0,0,515,1,No
54,11,94,0,3,8,0,0,0,0,0,0,0,1389,1,No
10,3,23,0,0,2,0,0,0,0,0,0,0,515,1,No
5,3,9,0,0,4,0,0,0,0,0,0,0,1424,1,No
1,2,7,0,2,5,0,0,0,0,0,0,0,1231,1,No
1,3,2,0,2,3,0,0,0,0,0,0,0,532,1,No
1,2,2,0,3,5,0,0,0,0,0,0,0,1231,1,No
1,4,9,0,2,5,0,0,0,0,0,0,0,1231,1,No
1,3,5,0,2,5,0,0,0,0,0,0,0,996,1,No
1,2,7,0,2,8,0,0,0,0,0,0,0,996,1,No
1,2,1,0,0,4,0,0,0,0,0,0,0,965,1,No
1,7,18,0,0,5,0,0,0,0,0,0,0,965,1,No
0,0,0,0,0,1,0,0,0,0,0,0,0,534,1,No
2,7,12,0,1,4,0,0,0,0,0,0,0,535,1,No
4,8,7,0,2,5,0,0,0,0,0,0,0,988,1,No
3,1,12,0,0,4,0,0,0,0,0,0,0,864,1,No
2,9,11,0,0,4,0,0,0,0,0,0,0,790,1,No
0,0,0,0,0,3,0,0,0,0,0,0,0,996,1,No
0,1,0,0,1,5,0,0,0,0,0,0,0,1396,1,No
6,9,21,0,3,7,0,0,0,0,0,0,0,1387,1,No
16,13,32,0,4,7,0,0,0,0,0,0,0,952,1,No
6,9,21,0,2,7,0,0,0,0,0,0,0,1392,1,No
40,33,86,0,8,8,0,0,0,0,0,0,0,1402,1,Yes
6,9,21,0,2,8,0,0,0,0,0,0,0,1070,1,No
7,5,7,0,2,6,0,0,0,0,0,0,0,885,1,No
7,11,23,0,0,5,0,0,0,0,0,0,0,790,1,No
7,26,50,2,1,8,1,1,0,0,1,9,15,1273,1,No
3,0,18,0,1,3,0,0,0,0,0,0,0,447,1,No
9,11,36,0,3,6,0,0,0,0,0,0,0,447,1,No
5,0,5,0,0,4,0,0,0,0,0,0,0,1371,1,No
3,4,7,0,1,2,0,0,0,0,0,0,0,434,1,No
6,23,71,0,3,6,0,0,0,0,0,0,0,534,1,Yes
8,1,18,0,0,5,0,0,0,0,0,0,0,1134,1,No
1,0,2,0,0,5,0,0,0,0,0,0,0,1396,1,No
2,0,6,0,0,4,0,0,0,0,0,0,0,819,1,No
1,6,3,0,2,4,0,0,0,0,0,0,0,451,1,No
10,7,10,0,1,7,0,0,0,0,0,0,0,920,1,No
17,2,26,0,0,5,0,0,0,0,0,0,0,897,1,No
22,7,40,0,0,5,0,0,0,0,0,0,0,897,1,No
1,0,1,0,0,3,0,0,0,0,0,0,0,996,1,No
1,0,1,0,0,3,0,0,0,0,0,0,0,996,1,No
6,0,19,0,1,3,0,0,0,0,0,0,0,933,1,No
5,0,17,0,0,3,0,0,0,0,0,0,0,933,1,No
4,0,5,0,0,2,0,0,0,0,0,0,0,525,1,No
15,15,35,0,2,4,0,0,0,0,0,0,0,541,1,No
0,0,0,0,0,6,0,0,0,0,0,0,0,1079,1,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1479,1,No
5,1,6,0,0,4,0,0,0,0,0,0,0,1518,1,No
29,1,51,0,0,5,0,0,0,0,0,0,0,1365,1,No
5,3,5,0,1,3,0,0,0,0,0,0,0,545,1,No
6,1,6,0,0,3,0,0,0,0,0,0,0,540,1,No
20,0,29,2,0,7,1,1,0,0,1,1,1,1485,1,No
9,1,16,0,0,2,0,0,0,0,0,0,0,477,1,No
16,1,18,0,0,5,0,0,0,0,0,0,0,968,1,No
6,1,9,0,0,2,0,0,0,0,0,0,0,525,1,No
30,0,37,0,1,5,0,0,0,0,0,0,0,1447,1,No
10,3,13,0,0,5,0,0,0,0,0,0,0,965,1,No
25,0,31,0,0,5,0,0,0,0,0,0,0,1485,1,No
0,1,0,0,0,4,0,0,0,0,0,0,0,1479,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1479,1,No
1,0,1,0,2,5,0,0,0,0,0,0,0,1518,1,No
1,0,1,0,0,6,0,0,0,0,0,0,0,1479,1,No
16,1,18,29,0,5,21,11,13,10,7,13,18,1518,1,No
6,1,6,14,0,4,5,3,-4,0,7,13,18,1518,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1479,1,No
2,0,2,0,2,3,0,0,0,0,0,0,0,805,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1479,1,No
2,0,2,0,0,5,0,0,0,0,0,0,0,1479,1,No
2,0,3,0,0,5,0,0,0,0,0,0,0,1479,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1479,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1479,1,No
2,4,2,0,1,4,0,0,0,0,0,0,0,1079,1,No
3,0,6,0,4,4,0,0,0,0,0,0,0,1463,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1079,1,No
1,1,7,0,1,3,0,0,0,0,0,0,0,1342,1,No
3,0,3,0,0,2,0,0,0,0,0,0,0,517,1,No
7,2,12,0,0,4,0,0,0,0,0,0,0,1238,1,No
1,1,4,0,0,3,0,0,0,0,0,0,0,1518,1,No
7,0,12,0,0,5,0,0,0,0,0,0,0,1078,1,No
3,7,8,0,1,6,0,0,0,0,0,0,0,1078,1,No
6,6,7,0,2,3,0,0,0,0,0,0,0,477,1,No
4,7,12,0,2,6,0,0,0,0,0,0,0,1454,1,No
11,3,16,0,3,6,0,0,0,0,0,0,0,1427,1,No
0,2,0,0,0,5,0,0,0,0,0,0,0,1477,1,No
5,6,9,0,5,7,0,0,0,0,0,0,0,1427,1,No
4,5,6,0,0,4,0,0,0,0,0,0,0,611,1,No
3,5,5,0,0,4,0,0,0,0,0,0,0,611,1,No
4,7,12,0,1,6,0,0,0,0,0,0,0,1148,1,No
17,9,23,0,6,7,0,0,0,0,0,0,0,971,1,No
21,11,46,0,4,3,0,0,0,0,0,0,0,239,1,No
14,15,34,0,1,7,0,0,0,0,0,0,0,1035,1,No
5,5,15,0,0,7,0,0,0,0,0,0,0,987,1,No
5,3,5,0,1,4,0,0,0,0,0,0,0,559,1,No
11,12,15,0,4,4,0,0,0,0,0,0,0,559,1,No
6,7,11,0,0,7,0,0,0,0,0,0,0,987,1,No
6,5,8,0,1,6,0,0,0,0,0,0,0,1479,1,No
14,12,28,3,3,6,2,2,1,1,4,7,8,1454,1,No
0,0,0,0,0,5,0,0,0,0,0,0,0,1479,1,No
4,1,4,0,1,5,0,0,0,0,0,0,0,968,1,No
5,1,16,0,1,7,0,0,0,0,0,0,0,1427,1,Yes
5,1,5,0,2,7,0,0,0,0,0,0,0,1427,1,Yes
6,1,32,0,0,6,0,0,0,0,0,0,0,1035,1,Yes
19,0,35,0,2,6,0,0,0,0,0,0,0,1035,1,Yes
9,0,30,0,0,3,0,0,0,0,0,0,0,848,1,No
0,1,0,0,1,2,0,0,0,0,0,0,0,840,1,No
10,9,84,45,1,5,21,20,-3,0,2,18,38,617,1,No
5,3,11,0,1,3,0,0,0,0,0,0,0,534,1,No
6,0,15,4,2,5,2,2,0,0,1,16,36,1518,1,No
9,2,9,0,1,4,0,0,0,0,0,0,0,1475,1,No
8,2,8,0,1,5,0,0,0,0,0,0,0,1475,1,No
44,7,49,2,0,6,1,1,0,0,1,16,36,1463,1,No
13,2,27,0,0,4,0,0,0,0,0,0,0,873,1,No
8,3,19,0,0,2,0,0,0,0,0,0,0,598,1,No
